Woodland,IL,Iroquois,40.7142,-87.7304
Brookport,IL,Massac,37.1258,-88.6279
Enfield,IL,White,38.1019,-88.3382
White Hall,IL,Greene,39.4388,-90.4019
Sterling,IL,Whiteside,41.7997,-89.6952
Lombard,IL,DuPage,41.8739,-88.0158
Sandwich,IL,DeKalb,41.6496,-88.6175
Nebo,IL,Pike,39.4421,-90.788
Rockdale,IL,Will,41.5058,-88.1182
Kirkwood,IL,Warren,40.8677,-90.7485
Adair,IL,McDonough,40.4183,-90.4974
Radom,IL,Washington,38.2798,-89.1921
Bement,IL,Piatt,39.9229,-88.5718
Williamsfield,IL,Knox,40.9267,-90.0182
Saint Libory,IL,St. Clair,38.3635,-89.7134
Goreville,IL,Johnson,37.5611,-88.9557
Grantfork,IL,Madison,38.8288,-89.6673
Troy,IL,Madison,38.727,-89.8967
Savoy,IL,Champaign,40.06,-88.2552
Wenona,IL,Marshall,41.0486,-89.0522
Waltonville,IL,Jefferson,38.214,-89.0374
Chapin,IL,Morgan,39.767,-90.4027
Walnut,IL,Bureau,41.557,-89.5908
Orland Hills,IL,Cook,41.5905,-87.8413
Kilbourne,IL,Mason,40.1519,-90.0115
East Saint Louis,IL,St. Clair,38.6156,-90.1305
Swansea,IL,St. Clair,38.5502,-89.9854
Chillicothe,IL,Peoria,40.9152,-89.5018
Vienna,IL,Johnson,37.4143,-88.887
East Galesburg,IL,Knox,40.9428,-90.3109
Bridgeview,IL,Cook,41.7402,-87.8067
Wilmington,IL,Will,41.3197,-88.1434
San Jose,IL,Logan,40.306,-89.6041
Stonefort,IL,Williamson,37.6178,-88.7051
Ripley,IL,Brown,40.0252,-90.6379
Forsyth,IL,Macon,39.926,-88.9643
Timberlane,IL,Boone,42.3372,-88.8694
Sherrard,IL,Mercer,41.3108,-90.499
Palos Hills,IL,Cook,41.6986,-87.8266
Seneca,IL,LaSalle,41.321,-88.5882
Geneseo,IL,Henry,41.4508,-90.154
East Cape Girardeau,IL,Alexander,37.2957,-89.4869
Moline,IL,Rock Island,41.4825,-90.4917
South Barrington,IL,Cook,42.0881,-88.1578
Middletown,IL,Logan,40.1009,-89.5913
West Dundee,IL,Kane,42.0984,-88.3072
Lewistown,IL,Fulton,40.3968,-90.1554
Carbondale,IL,Jackson,37.7219,-89.2237
Oblong,IL,Crawford,39.0024,-87.911
Penfield,IL,Champaign,40.3048,-87.9444
Bowen,IL,Hancock,40.2321,-91.0633
Wheeler,IL,Jasper,39.043,-88.3188
Stolle,IL,St. Clair,38.5434,-90.1698
Sawyerville,IL,Macoupin,39.0785,-89.802
Bartlett,IL,Cook,41.9804,-88.2074
West Chicago,IL,DuPage,41.8958,-88.2252
Chemung,IL,McHenry,42.4162,-88.6642
Rantoul,IL,Champaign,40.3032,-88.1551
Villa Grove,IL,Douglas,39.8644,-88.16
Union Hill,IL,Kankakee,41.1085,-88.1462
Stockton,IL,Jo Daviess,42.352,-90.0007
Strawn,IL,Livingston,40.6537,-88.3999
Leland Grove,IL,Sangamon,39.7787,-89.6839
Ava,IL,Jackson,37.8886,-89.4965
Wamac,IL,Clinton,38.4973,-89.1457
Ridge Farm,IL,Vermilion,39.8957,-87.652
Granville,IL,Putnam,41.2637,-89.2302
Plato Center,IL,Kane,42.0267,-88.4301
Lerna,IL,Coles,39.4181,-88.2882
Williams Park,IL,Lake,42.2542,-88.1834
Springfield,IL,Sangamon,39.7713,-89.6538
Ashkum,IL,Iroquois,40.8782,-87.9531
Ladd,IL,Bureau,41.3816,-89.2145
Watseka,IL,Iroquois,40.7748,-87.7293
Saint Charles,IL,Kane,41.9192,-88.3111
Redmon,IL,Edgar,39.6448,-87.8616
Watson,IL,Effingham,39.0262,-88.5683
Mount Carroll,IL,Carroll,42.0947,-89.9769
Omaha,IL,Gallatin,37.8899,-88.3054
Roscoe,IL,Winnebago,42.4252,-89.0084
Macedonia,IL,Franklin,38.0525,-88.7054
Plymouth,IL,Hancock,40.2921,-90.9163
Pekin,IL,Tazewell,40.5677,-89.6264
Dorchester,IL,Macoupin,39.0859,-89.8878
New Haven,IL,Gallatin,37.9026,-88.1279
New Berlin,IL,Sangamon,39.7259,-89.9134
Fandon,IL,McDonough,40.3684,-90.7615
Loxa,IL,Coles,39.4973,-88.2673
Melvin,IL,Ford,40.5715,-88.2467
Carol Stream,IL,DuPage,41.9183,-88.1309
Delafield,IL,Hamilton,38.1478,-88.6028
Idylside,IL,Will,41.5189,-88.122
Wayne,IL,DuPage,41.9494,-88.2583
Virden,IL,Macoupin,39.5057,-89.7711
Kaneville,IL,Kane,41.8336,-88.5216
Westchester,IL,Cook,41.8492,-87.8906
New Baden,IL,Clinton,38.5367,-89.7066
Sainte Marie,IL,Jasper,38.93,-88.0278
Toluca,IL,Marshall,41.0044,-89.1339
Ware,IL,Union,37.4478,-89.394
Hoyleton,IL,Washington,38.4459,-89.2722
Bentley,IL,Hancock,40.3441,-91.1118
Wenonah,IL,Montgomery,39.32,-89.2879
Oakford,IL,Menard,40.1011,-89.9652
Bonnie,IL,Jefferson,38.2028,-88.9069
Hawthorn Woods,IL,Lake,42.2315,-88.0622
Trimble,IL,Crawford,39.0634,-87.6845
Moweaqua,IL,Shelby,39.6247,-89.022
Rentchler,IL,St. Clair,38.4918,-89.8692
Crossville,IL,White,38.1625,-88.0643
Buda,IL,Bureau,41.3291,-89.6791
Steeleville,IL,Randolph,38.0084,-89.6624
Godley,IL,Will,41.2377,-88.245
Buckingham,IL,Kankakee,41.0469,-88.1748
Park City,IL,Lake,42.3521,-87.8917
Maeystown,IL,Monroe,38.2267,-90.233
Huntley,IL,McHenry,42.16,-88.433
Herald,IL,White,37.9664,-88.1814
Arthur,IL,Douglas,39.7144,-88.4694
Willisville,IL,Perry,37.9828,-89.5898
Hinsdale,IL,DuPage,41.8005,-87.9273
Medora,IL,Macoupin,39.1765,-90.1414
Leonore,IL,LaSalle,41.189,-88.9826
Lyons,IL,Cook,41.8121,-87.8192
Grandwood Park,IL,Lake,42.3929,-87.9871
Saint Augustine,IL,Knox,40.7212,-90.4069
Skokie,IL,Cook,42.036,-87.74
Milledgeville,IL,Carroll,41.9637,-89.7748
Forrest,IL,Livingston,40.7508,-88.4098
Spring Grove,IL,McHenry,42.4547,-88.2404
Northlake,IL,Cook,41.9143,-87.9053
Wedges Corner,IL,Lake,42.3861,-88.0042
Canton,IL,Fulton,40.5631,-90.0411
Richmond,IL,McHenry,42.4641,-88.3088
Johnsburg,IL,McHenry,42.384,-88.2475
Louisville,IL,Clay,38.7694,-88.5066
Shawneetown,IL,Gallatin,37.7164,-88.1862
Depue,IL,Bureau,41.3275,-89.2963
Columbus,IL,Adams,39.9881,-91.1452
Niles,IL,Cook,42.0278,-87.8099
Junction City,IL,Marion,38.5774,-89.1257
Beaverville,IL,Iroquois,40.9534,-87.6545
Geff,IL,Wayne,38.4425,-88.4042
Braidwood,IL,Will,41.2696,-88.2233
Prairie View,IL,Lake,42.1992,-87.9556
Greenfield,IL,Greene,39.3443,-90.208
Baileyville,IL,Ogle,42.1972,-89.5934
Byron,IL,Ogle,42.1273,-89.2622
Hodgkins,IL,Cook,41.7668,-87.8603
Billett,IL,Lawrence,38.6645,-87.6522
Ina,IL,Jefferson,38.1495,-88.904
Cahokia,IL,St. Clair,38.5651,-90.1776
New Holland,IL,Logan,40.1835,-89.5831
Nora,IL,Jo Daviess,42.4565,-89.9459
Pyatts,IL,Perry,38.0031,-89.3712
Glasgow,IL,Scott,39.5487,-90.48
Royal Lakes,IL,Macoupin,39.1103,-89.9615
Hartland,IL,McHenry,42.3636,-88.5073
Raymond,IL,Montgomery,39.3197,-89.5752
Mounds,IL,Pulaski,37.1145,-89.2024
Lake of the Woods,IL,Champaign,40.2049,-88.3732
Sparland,IL,Marshall,41.0295,-89.441
Boulder Hill,IL,Kendall,41.7113,-88.3354
Broughton,IL,Hamilton,37.9346,-88.4615
Hanover,IL,Jo Daviess,42.2553,-90.2737
Compton,IL,Lee,41.6942,-89.0863
Mackinaw,IL,Tazewell,40.534,-89.3556
Oak Park,IL,Cook,41.8872,-87.7899
Ullin,IL,Pulaski,37.2777,-89.1752
Port Barrington,IL,McHenry,42.244,-88.1944
East Dundee,IL,Kane,42.0969,-88.2546
White City,IL,Macoupin,39.0716,-89.7637
Hollowayville,IL,Bureau,41.3649,-89.2949
Jeisyville,IL,Christian,39.5793,-89.408
Ingraham,IL,Clay,38.8362,-88.3339
Dixon,IL,Lee,41.8436,-89.4786
Green Rock,IL,Henry,41.4731,-90.3576
Smithboro,IL,Bond,38.8946,-89.34
Smithfield,IL,Fulton,40.4744,-90.2951
Wildwood,IL,Lake,42.3428,-87.9981
East Moline,IL,Rock Island,41.5198,-90.3878
South Beloit,IL,Winnebago,42.4821,-89.0249
Monticello,IL,Piatt,40.0338,-88.5729
Kempton,IL,Ford,40.9354,-88.2354
Herrin,IL,Williamson,37.7984,-89.0304
Marietta,IL,Fulton,40.4995,-90.3931
Carmi,IL,White,38.0857,-88.1727
Hamburg,IL,Calhoun,39.2328,-90.7152
Merrionette Park,IL,Cook,41.6812,-87.7012
Brussels,IL,Calhoun,38.9485,-90.5891
Sims,IL,Wayne,38.3615,-88.5353
Tampico,IL,Whiteside,41.6308,-89.7855
Edinburg,IL,Christian,39.6578,-89.3901
Momence,IL,Kankakee,41.1637,-87.663
Thompsonville,IL,Franklin,37.9144,-88.7623
Seward,IL,Winnebago,42.2389,-89.3579
Green Oaks,IL,Lake,42.2952,-87.9118
Table Grove,IL,Fulton,40.365,-90.4252
Highland Hills,IL,DuPage,41.8492,-88.0045
Hollywood Heights,IL,St. Clair,38.6325,-89.9965
Holbrook,IL,Cook,41.5384,-87.6367
Newton,IL,Jasper,38.9881,-88.1647
Lomax,IL,Henderson,40.6789,-91.0762
Polo,IL,Ogle,41.9847,-89.5789
Effingham,IL,Effingham,39.12,-88.5509
French Village,IL,St. Clair,38.6003,-90.0501
Richton Park,IL,Cook,41.4821,-87.7353
Bishop Hill,IL,Henry,41.1995,-90.1174
Argenta,IL,Macon,39.9851,-88.8202
Machesney Park,IL,Winnebago,42.3666,-89.0266
Farina,IL,Fayette,38.8301,-88.7797
Good Hope,IL,McDonough,40.5575,-90.6755
Aptakisic,IL,Lake,42.1825,-87.9473
Scottville,IL,Macoupin,39.4777,-90.1038
Mound City,IL,Pulaski,37.0854,-89.1628
Ledford,IL,Saline,37.7,-88.5901
Ridgefield,IL,McHenry,42.2684,-88.3615
Bolingbrook,IL,Will,41.6911,-88.1012
Yates City,IL,Knox,40.7777,-90.014
Highland Park,IL,Lake,42.1825,-87.8105
Jewett,IL,Cumberland,39.2077,-88.2431
Palos Heights,IL,Cook,41.6637,-87.7959
Chana,IL,Ogle,41.9806,-89.2198
Sidell,IL,Vermilion,39.9097,-87.8236
Rose Hill,IL,Jasper,39.1042,-88.1497
Batavia,IL,Kane,41.849,-88.3089
Kildeer,IL,Lake,42.1843,-88.0481
Annawan,IL,Henry,41.3948,-89.8881
Hidalgo,IL,Jasper,39.1559,-88.1491
Homewood,IL,Cook,41.5591,-87.661
Sailor Springs,IL,Clay,38.7645,-88.36
Ashmore,IL,Coles,39.5305,-88.0202
Saint Johns,IL,Perry,38.0333,-89.24
Elkhart,IL,Logan,40.0175,-89.48
Alhambra,IL,Madison,38.8876,-89.736
Ford Heights,IL,Cook,41.5109,-87.5814
Belgium,IL,Vermilion,40.0607,-87.6328
Campbell Hill,IL,Jackson,37.9298,-89.551
Ottawa,IL,LaSalle,41.3528,-88.8319
Sesser,IL,Franklin,38.0905,-89.0509
Tonica,IL,LaSalle,41.2159,-89.07
Tinley Park,IL,Cook,41.5671,-87.8049
West City,IL,Franklin,37.9962,-88.947
Shiloh,IL,St. Clair,38.554,-89.9163
Oliver,IL,Edgar,39.4839,-87.6814
Olivet,IL,Vermilion,39.9414,-87.6378
Pierron,IL,Bond,38.7767,-89.5667
Clear Lake,IL,Sangamon,39.8138,-89.5683
Reno,IL,Bond,38.975,-89.514
Mendon,IL,Adams,40.0894,-91.2858
Edgewood,IL,Effingham,38.9222,-88.6641
Phillipstown,IL,White,38.1429,-88.0181
Adeline,IL,Ogle,42.1405,-89.4919
Grafton,IL,Jersey,38.9765,-90.4259
Bluffs,IL,Scott,39.7494,-90.5352
Virginia,IL,Cass,39.9519,-90.211
Allendale,IL,Wabash,38.5276,-87.7103
Cantrall,IL,Sangamon,39.9353,-89.679
Hazel Dell,IL,Cumberland,39.2023,-88.0411
Loves Park,IL,Winnebago,42.3365,-88.9976
Woodhull,IL,Henry,41.1786,-90.3221
Lafayette,IL,Stark,41.1096,-89.9735
Sorento,IL,Bond,39.0001,-89.5728
Lake Bluff,IL,Lake,42.2826,-87.851
Southern View,IL,Sangamon,39.7559,-89.6511
Ivanhoe,IL,Lake,42.2789,-88.042
Reynolds,IL,Rock Island,41.3321,-90.6722
Colfax,IL,McLean,40.5666,-88.6161
West Jersey,IL,Stark,41.0189,-89.9271
Norris,IL,Fulton,40.6258,-90.0321
Gridley,IL,McLean,40.7439,-88.8806
Waukegan,IL,Lake,42.3697,-87.8716
Palestine,IL,Crawford,39.0016,-87.6126
Kirkland,IL,DeKalb,42.0905,-88.8485
Henderson,IL,Knox,41.0238,-90.3535
Nason,IL,Jefferson,38.176,-88.9662
Roodhouse,IL,Greene,39.484,-90.3741
Caseyville,IL,St. Clair,38.6301,-90.034
Kangley,IL,LaSalle,41.148,-88.8722
Paxton,IL,Ford,40.4565,-88.1019
Oak Grove,IL,Rock Island,41.412,-90.5742
Chicago Heights,IL,Cook,41.5101,-87.6347
Minier,IL,Tazewell,40.4336,-89.3144
North Barrington,IL,Lake,42.2066,-88.1317
Stewardson,IL,Shelby,39.2639,-88.6303
South Elgin,IL,Kane,41.9907,-88.3133
Big Rock,IL,Kane,41.7668,-88.5265
Pana,IL,Christian,39.3828,-89.0642
Marion,IL,Williamson,37.717,-88.9274
Itasca,IL,DuPage,41.9773,-88.0181
Makanda,IL,Jackson,37.621,-89.2357
Rock Falls,IL,Whiteside,41.7733,-89.6932
Rochester,IL,Sangamon,39.749,-89.5459
McLeansboro,IL,Hamilton,38.0894,-88.5358
Parkersburg,IL,Richland,38.5893,-88.0566
Knoxville,IL,Knox,40.907,-90.2857
Downers Grove,IL,DuPage,41.7947,-88.017
Mulberry Grove,IL,Bond,38.9244,-89.2661
Valley City,IL,Pike,39.7071,-90.6514
Morrison,IL,Whiteside,41.8078,-89.9617
Lake Holiday,IL,LaSalle,41.6156,-88.6703
Pontiac,IL,Livingston,40.8881,-88.6415
Hoopeston,IL,Vermilion,40.4609,-87.6636
Donnellson,IL,Montgomery,39.0307,-89.4745
Oregon,IL,Ogle,42.0132,-89.3356
Joppa,IL,Massac,37.207,-88.8447
Cambria,IL,Williamson,37.78,-89.1188
Sigel,IL,Shelby,39.2257,-88.4945
Colchester,IL,McDonough,40.4273,-90.7922
Rock Island,IL,Rock Island,41.4699,-90.5827
Rossville,IL,Vermilion,40.3815,-87.67
Shumway,IL,Effingham,39.1834,-88.6532
Kingston Mines,IL,Peoria,40.5586,-89.7712
Bridgeport,IL,Lawrence,38.7093,-87.7591
Browning,IL,Schuyler,40.127,-90.3731
Ridott,IL,Stephenson,42.2974,-89.4773
Dana,IL,LaSalle,40.9565,-88.95
Beason,IL,Logan,40.1423,-89.1951
La Harpe,IL,Hancock,40.5848,-90.9696
Curran,IL,Sangamon,39.7422,-89.7782
Park Forest,IL,Cook,41.4817,-87.6867
Dawson,IL,Sangamon,39.8533,-89.4626
Mascoutah,IL,St. Clair,38.5191,-89.8045
Schiller Park,IL,Cook,41.9586,-87.8693
La Grange,IL,Cook,41.8072,-87.8741
Sidney,IL,Champaign,40.0253,-88.072
Panama,IL,Bond,39.0293,-89.5247
Schaumburg,IL,Cook,42.0307,-88.0838
Springerton,IL,White,38.1787,-88.3549
McHenry,IL,McHenry,42.3388,-88.2932
Pontoosuc,IL,Hancock,40.6284,-91.2112
Metcalf,IL,Edgar,39.7998,-87.8094
Robbins,IL,Cook,41.6431,-87.708
Stronghurst,IL,Henderson,40.7463,-90.9095
Princeton,IL,Bureau,41.3815,-89.4649
Diamond Lake,IL,Lake,42.2445,-88.0101
Oak Run,IL,Knox,40.9649,-90.1304
Rutland,IL,LaSalle,40.9838,-89.0413
Sumner,IL,Lawrence,38.7196,-87.8727
Darmstadt,IL,St. Clair,38.319,-89.7288
Colp,IL,Williamson,37.8074,-89.0787
Northbrook,IL,Cook,42.1292,-87.8352
Saint David,IL,Fulton,40.4921,-90.0519
Salem,IL,Marion,38.6278,-88.9582
Greenwood,IL,McHenry,42.3916,-88.3894
Palmyra,IL,Macoupin,39.4345,-89.9959
Shannon,IL,Carroll,42.1524,-89.7402
Bismarck,IL,Vermilion,40.2594,-87.6113
Oakley,IL,Macon,39.8761,-88.8059
Pulaski,IL,Pulaski,37.2163,-89.2078
Rochelle,IL,Ogle,41.9199,-89.0634
Viola,IL,Mercer,41.2053,-90.5863
Woodridge,IL,DuPage,41.7372,-88.041
Elliott,IL,Ford,40.4663,-88.2767
Oak Lawn,IL,Cook,41.7139,-87.7528
Steger,IL,Cook,41.4723,-87.6176
Dongola,IL,Union,37.3599,-89.1654
New Douglas,IL,Madison,38.9696,-89.6663
Witt,IL,Montgomery,39.2545,-89.3492
Vermont,IL,Fulton,40.2959,-90.4291
Mapleton,IL,Peoria,40.5731,-89.7245
White Heath,IL,Piatt,40.087,-88.5116
Raleigh,IL,Saline,37.8262,-88.5304
Pearl City,IL,Stephenson,42.2661,-89.8273
Oswego,IL,Kendall,41.6832,-88.3382
Mazon,IL,Grundy,41.2418,-88.4233
Lanark,IL,Carroll,42.1019,-89.8328
Mount Olive,IL,Macoupin,39.0727,-89.7277
New Canton,IL,Pike,39.6374,-91.0982
Roanoke,IL,Woodford,40.7969,-89.2023
Albany,IL,Whiteside,41.7861,-90.2166
Mount Sterling,IL,Brown,39.9854,-90.7641
Rockwood,IL,Randolph,37.8404,-89.6968
Bourbon,IL,Douglas,39.7456,-88.3789
Capron,IL,Boone,42.3986,-88.7393
Pistakee Highlands,IL,McHenry,42.4028,-88.2117
Wilmette,IL,Cook,42.077,-87.7282
Timewell,IL,Brown,40.0078,-90.8737
Champaign,IL,Champaign,40.1148,-88.2731
Christopher,IL,Franklin,37.971,-89.053
Berkeley,IL,Cook,41.8891,-87.9114
Marine,IL,Madison,38.7871,-89.7782
Muddy,IL,Saline,37.7655,-88.5137
Belknap,IL,Johnson,37.3224,-88.9404
Keeneyville,IL,DuPage,41.9675,-88.1203
University Park,IL,Cook,41.446,-87.7154
East Hazel Crest,IL,Cook,41.5758,-87.6503
Alpha,IL,Henry,41.1917,-90.3806
East Carondelet,IL,St. Clair,38.5374,-90.2429
Harlem,IL,Winnebago,42.3403,-89.0179
Campton Hills,IL,Kane,41.95,-88.4166
Bradley,IL,Kankakee,41.1634,-87.8466
Colona,IL,Henry,41.468,-90.3448
Dakota,IL,Stephenson,42.3876,-89.5269
Herrick,IL,Shelby,39.2196,-88.9848
Lake Petersburg,IL,Menard,39.9832,-89.8655
Assumption,IL,Christian,39.5178,-89.0485
Langleyville,IL,Christian,39.5611,-89.3602
Muncie,IL,Vermilion,40.116,-87.843
Port Byron,IL,Rock Island,41.6166,-90.3273
Glen Ellyn,IL,DuPage,41.8669,-88.063
Kaskaskia,IL,Randolph,37.9214,-89.9163
Odin,IL,Marion,38.6159,-89.0541
Goodwine,IL,Iroquois,40.5673,-87.7845
Washington Park,IL,St. Clair,38.628,-90.0925
Sciota,IL,McDonough,40.5625,-90.7479
Hennepin,IL,Putnam,41.259,-89.3222
Farmer City,IL,De Witt,40.248,-88.6425
Davis,IL,Stephenson,42.4215,-89.4163
Shobonier,IL,Fayette,38.8695,-89.0887
Alvin,IL,Vermilion,40.3084,-87.6084
Olympia Fields,IL,Cook,41.517,-87.6924
Winnetka,IL,Cook,42.1065,-87.7421
Elizabethtown,IL,Hardin,37.4499,-88.3051
Gillespie,IL,Macoupin,39.1258,-89.8173
Murphysboro,IL,Jackson,37.7679,-89.3321
Carthage,IL,Hancock,40.4144,-91.1278
Urbana,IL,Champaign,40.1106,-88.1972
Hindsboro,IL,Douglas,39.685,-88.1348
Perry,IL,Pike,39.7823,-90.747
Arcola,IL,Douglas,39.6834,-88.3012
Johnston City,IL,Williamson,37.8213,-88.9287
Elmwood Park,IL,Cook,41.9225,-87.8163
Boulder,IL,Clinton,38.6967,-89.2256
Findlay,IL,Shelby,39.5223,-88.7546
Lake Villa,IL,Lake,42.4184,-88.0834
Walshville,IL,Montgomery,39.0689,-89.6189
Como,IL,Whiteside,41.7662,-89.7657
Grand Chain,IL,Pulaski,37.2517,-89.0234
Latham Park,IL,Winnebago,42.3684,-89.0629
Kankakee,IL,Kankakee,41.1019,-87.8643
Franklin,IL,Morgan,39.6213,-90.0478
Ashton,IL,Lee,41.8682,-89.2224
Mark,IL,Putnam,41.2624,-89.2553
Cherry Valley,IL,Winnebago,42.2221,-88.9716
McNabb,IL,Putnam,41.1774,-89.2097
Patoka,IL,Marion,38.754,-89.0958
Hometown,IL,Cook,41.7312,-87.7311
Ohlman,IL,Montgomery,39.3434,-89.2192
Parnell,IL,De Witt,40.2231,-88.7206
Florence,IL,Pike,39.6286,-90.6106
Opdyke,IL,Jefferson,38.2583,-88.7898
Batchtown,IL,Calhoun,39.0331,-90.6533
Eldorado,IL,Saline,37.8113,-88.4415
Hampshire,IL,Kane,42.1112,-88.5119
Altamont,IL,Effingham,39.0571,-88.7474
Huey,IL,Clinton,38.6053,-89.29
Manhattan,IL,Will,41.4274,-87.9803
Versailles,IL,Brown,39.8841,-90.6587
East Dubuque,IL,Jo Daviess,42.489,-90.6279
Coal Valley,IL,Rock Island,41.4417,-90.4475
Twin Grove,IL,McLean,40.4857,-89.0993
Burr Ridge,IL,DuPage,41.7485,-87.9198
Tamaroa,IL,Perry,38.1364,-89.2293
Lily Lake,IL,Kane,41.9518,-88.4742
Lincolnwood,IL,Cook,42.0054,-87.7329
Holiday Shores,IL,Madison,38.9226,-89.9361
Wauconda,IL,Lake,42.2749,-88.136
Stanford,IL,McLean,40.4318,-89.2208
Preston Heights,IL,Will,41.494,-88.0752
Riverdale,IL,Cook,41.644,-87.6366
Simpson,IL,Johnson,37.4673,-88.7557
Limestone,IL,Kankakee,41.1338,-87.96
Midland City,IL,De Witt,40.1453,-89.1337
Robinson,IL,Crawford,39.0089,-87.733
Addieville,IL,Washington,38.3913,-89.4868
Crete,IL,Will,41.4398,-87.623
Shabbona,IL,DeKalb,41.7653,-88.885
Oakland,IL,Coles,39.6576,-88.0273
Warsaw,IL,Hancock,40.3509,-91.4277
South Wilmington,IL,Grundy,41.1744,-88.2813
Saint Jacob,IL,Madison,38.7197,-89.7678
Channel Lake,IL,Lake,42.483,-88.1491
Bluffside,IL,St. Clair,38.4839,-90.1548
Bureau,IL,Bureau,41.2892,-89.3665
Crestwood,IL,Cook,41.6454,-87.7396
McCullom Lake,IL,McHenry,42.3687,-88.2967
Prairie Grove,IL,McHenry,42.2771,-88.2697
Genoa,IL,DeKalb,42.0924,-88.6966
La Moille,IL,Bureau,41.5301,-89.2833
Lakewood Shores,IL,Will,41.271,-88.1361
London Mills,IL,Fulton,40.7106,-90.266
Calvin,IL,White,38.2081,-88.0186
Harristown,IL,Macon,39.843,-89.0616
Chesterfield,IL,Macoupin,39.2566,-90.0668
Triumph,IL,LaSalle,41.4995,-89.022
Morrisonville,IL,Christian,39.4217,-89.459
Dennison,IL,Clark,39.4609,-87.5978
Iola,IL,Clay,38.834,-88.6279
Tallula,IL,Menard,39.9457,-89.9365
Bartonville,IL,Peoria,40.6397,-89.6608
Fairview Heights,IL,St. Clair,38.5974,-90.0053
Gilman,IL,Iroquois,40.7632,-87.9972
Winchester,IL,Scott,39.6298,-90.456
Bellflower,IL,McLean,40.3405,-88.5262
Crystal Lawns,IL,Will,41.5685,-88.1641
New Hartford,IL,Pike,39.5756,-90.9101
Tunnel Hill,IL,Johnson,37.5237,-88.8387
Zion,IL,Lake,42.4599,-87.8511
Bellmont,IL,Wabash,38.383,-87.9106
Hammond,IL,Piatt,39.7994,-88.5923
Thawville,IL,Iroquois,40.6733,-88.1134
Cowden,IL,Shelby,39.2492,-88.8594
Brownstown,IL,Fayette,38.9943,-88.9553
West Salem,IL,Edwards,38.5197,-88.009
North Glen Ellyn,IL,DuPage,41.892,-88.0631
Venedy,IL,Washington,38.3966,-89.6458
Old Ripley,IL,Bond,38.8927,-89.5721
Eastwood Manor,IL,McHenry,42.3456,-88.2412
Grandview,IL,Sangamon,39.8175,-89.6182
Energy,IL,Williamson,37.7741,-89.0246
Tiskilwa,IL,Bureau,41.2927,-89.5085
Del Mar Woods,IL,Lake,42.2,-87.8551
Strasburg,IL,Shelby,39.3497,-88.6212
Sublette,IL,Lee,41.6439,-89.2313
Franklin Grove,IL,Lee,41.8408,-89.3006
South Pekin,IL,Tazewell,40.4959,-89.6525
Magnolia,IL,Putnam,41.114,-89.1958
Sauget,IL,St. Clair,38.5864,-90.1633
Gages Lake,IL,Lake,42.352,-87.983
Creal Springs,IL,Williamson,37.6198,-88.8375
Fox River Grove,IL,McHenry,42.1955,-88.2145
Grand Detour,IL,Ogle,41.9011,-89.4137
Shorewood,IL,Will,41.518,-88.2149
Lena,IL,Stephenson,42.3784,-89.8213
Calumet City,IL,Cook,41.6133,-87.5502
Millburn,IL,Lake,42.4259,-88.004
Belle Prairie City,IL,Hamilton,38.2234,-88.5557
Boody,IL,Macon,39.7655,-89.0472
Chatsworth,IL,Livingston,40.7291,-88.2976
Glencoe,IL,Cook,42.1347,-87.7641
Marquette Heights,IL,Tazewell,40.6183,-89.6049
Wheaton,IL,DuPage,41.856,-88.1083
Long Point,IL,Livingston,41.0053,-88.8932
Savanna,IL,Carroll,42.0904,-90.1396
Albion,IL,Edwards,38.3767,-88.0581
Hinckley,IL,DeKalb,41.7714,-88.6397
Balcom,IL,Union,37.4131,-89.2062
Imbs,IL,St. Clair,38.5237,-90.1354
Amboy,IL,Lee,41.729,-89.3678
Elvaston,IL,Hancock,40.3954,-91.2493
New Grand Chain,IL,Pulaski,37.2552,-89.0165
North Park,IL,Winnebago,42.3428,-89.0521
Freeman Spur,IL,Williamson,37.8611,-88.9993
De Land,IL,Piatt,40.1217,-88.6432
Annapolis,IL,Crawford,39.1454,-87.8156
Poplar Grove,IL,Boone,42.3508,-88.8344
Hecker,IL,Monroe,38.305,-89.9944
Utica,IL,LaSalle,41.3406,-89.0101
Wedron,IL,LaSalle,41.4361,-88.7734
Ivesdale,IL,Champaign,39.9456,-88.4569
West York,IL,Crawford,39.1689,-87.673
Villa Park,IL,DuPage,41.8864,-87.9779
Williamson,IL,Madison,38.9873,-89.7644
Eldred,IL,Greene,39.2861,-90.5537
Clayton,IL,Adams,40.0302,-90.958
Ridgway,IL,Gallatin,37.7978,-88.2603
Holiday Hills,IL,McHenry,42.2979,-88.2298
Philo,IL,Champaign,40.0032,-88.1565
Ringwood,IL,McHenry,42.3975,-88.3033
Maunie,IL,White,38.0354,-88.0457
Alexis,IL,Warren,41.0629,-90.5555
Summerfield,IL,St. Clair,38.5955,-89.7497
Schram City,IL,Montgomery,39.1632,-89.4609
Wheeling,IL,Cook,42.1308,-87.9239
Hooppole,IL,Henry,41.5216,-89.914
Fairmont,IL,Will,41.5614,-88.0587
Bethalto,IL,Madison,38.9016,-90.0472
Kings,IL,Ogle,42.0042,-89.1059
Wilson,IL,Lake,42.3722,-88.1398
Symerton,IL,Will,41.3281,-88.0541
Ursa,IL,Adams,40.0741,-91.3726
North Riverside,IL,Cook,41.8461,-87.8263
Esmond,IL,DeKalb,42.0336,-88.9357
Ashley,IL,Washington,38.3289,-89.1892
